 # Time         Temp      Kin     Potencial       E_tot        Pressure
   3.5506326487422961E-002   313.00089962068586        3.9036503603634558       0.88533330673981681        4.7889836671032722        647445789.19540405     
   3.6246041622577607E-002   263.54224676601058        3.2868173471893156       0.70434154115456704        3.9911588883438829        584694298.91182613     
   3.6985756757732247E-002   297.00852316570763        3.7041983901384539       0.89875781996823301        4.6029562101066865        653772718.51071465     
   3.7725471892886893E-002   309.89873862477333        3.8649611684017882       0.91204085057838991        4.7770020189801778        656919493.87551749     
   3.8465187028041539E-002   319.71322365655845        3.9873643885763590       0.76156087816138218        4.7489252667377411        604876919.92251182     
   3.9204902163196186E-002   312.80384933919248        3.9011928102308735       0.90228022957725740        4.8034730398081305        653394653.20896006     
   3.9944617298350832E-002   284.72590690837404        3.5510134010944876       0.81859789767063074        4.3696112987651183        624747834.36180949     
   4.0684332433505485E-002   286.92053388708001        3.5783841096345306       0.85092753017678524        4.4293116398113161        634657355.78317940     
   4.1424047568660131E-002   310.39315641837948        3.8711273941235658       0.77844871497027812        4.6495761090938439        610709588.66114986     
   4.2163762703814785E-002   276.77334907252839        3.4518315607249197       0.83047995254877149        4.2823115132736911        628519852.98898542     
   4.2903477838969431E-002   283.60731098250869        3.5370626188622412       0.80040892094349314        4.3374715398057342        617810800.85501945     
   4.3643192974124077E-002   298.80700253528778        3.7266284682873536       0.94828796649935254        4.6749164347867067        668667538.54046583     
   4.4382908109278731E-002   274.40504714232065        3.4222948319343360       0.72155732737138589        4.1438521593057223        590085261.08385909     
   4.5122623244433377E-002   299.19026635908983        3.7314084160948910        1.0257669836418046        4.7571753997366955        696836228.64822924     
   4.5862338379588030E-002   331.00595398312214        4.1282038266169527       0.87158718698686533        4.9997910136038177        644767746.01251638     
   4.6602053514742676E-002   304.28628333610675        3.7949643628441114       0.86783985993810975        4.6628042227822206        643872879.09099686     
   4.7341768649897323E-002   307.18679476946471        3.8311386438630715       0.90277660186676933        4.7339152457298406        655601489.03835034     
   4.8081483785051976E-002   286.31087313141211        3.5707806093524339       0.86367153868214519        4.4344521480345787        639859075.91663766     
   4.8821198920206622E-002   335.66511892660327        4.1863114899899783       0.73227747557333733        4.9185889655633153        593875646.28568470     
   4.9560914055361276E-002   282.94533881224885        3.5288067068053848       0.85800510819813014        4.3868118150035151        639172692.73491859     
   5.0300629190515922E-002   302.40204405255287        3.7714647135869690       0.82219764705583709        4.5936623606428064        627701717.72183704     
   5.1040344325670568E-002   296.29425282625596        3.6952902314993694        1.0077434969676347        4.7030337284670045        693779180.82794881     
   5.1780059460825222E-002   302.63648070091341        3.7743885349177200       0.98785152800813569        4.7622400629258559        686243537.28831553     
   5.2519774595979868E-002   310.15275001238831        3.8681291198230183       0.85999971877068604        4.7281288385937046        642687430.90663648     
   5.3259489731134521E-002   323.73446023514390        4.0375160067925533       0.83225290304512622        4.8697689098376795        632708561.49550331     
   5.3999204866289167E-002   313.56802997748980        3.9107234346721680       0.73544358202981763        4.6461670167019857        598485983.51753974     
   5.4738920001443821E-002   280.60689799395772        3.4996423965619532       0.88854647901016726        4.3881888755721201        651920017.18409729     
   5.5478635136598467E-002   278.77647760824158        3.4768139599441144       0.73107413800479537        4.2078880979489099        596369323.28188837     
   5.6218350271753113E-002   287.05162605625753        3.5800190506013805       0.80536323684573596        4.3853822874471167        623329812.20305645     
   5.6958065406907767E-002   307.74067573876346        3.8380464759109083       0.71582493472939090        4.5538714106402987        590988239.25492191     
   5.7697780542062413E-002   319.20603126919440        3.9810388420743954        1.0281884365450733        5.0092272786194680        700256918.32700241     
   5.8437495677217066E-002   332.44981432027458        4.1462112059320608       0.95821678515622477        5.1044279910882864        677480032.87070310     
   5.9177210812371712E-002   285.11309286669484        3.5558422645500185       0.83488255268815370        4.3907248172381728        632943984.07791138     
   5.9916925947526359E-002   298.00113583133424        3.7165779481351580       0.75408624148515080        4.4706641896203090        601411907.93791378     
   6.0656641082681012E-002   309.31857754610536        3.8577255789624108        1.0437744983137622        4.9015000772761734        703450665.77305222     
   6.1396356217835658E-002   301.42192818662795        3.7592410118089479       0.78535967531783824        4.5446006871267857        613642090.64252734     
   6.2136071352990312E-002   306.66305947990816        3.8246067794042471       0.86132199945236232        4.6859287788566091        640991607.66541541     
   6.2875786488144958E-002   268.35062362895820        3.3467859354475471       0.86785372777635894        4.2146396632239060        644655209.89849067     
   6.3615501623299611E-002   312.77162853438682        3.9007909623242276       0.94670609615280166        4.8474970584770292        672121930.38969183     
   6.4355216758454251E-002   296.24054578696780        3.6946204139252812       0.87465995508053795        4.5692803690058188        646591294.75330901     
   6.5094931893608904E-002   286.50124018551588        3.5731548083411715       0.78297452848443205        4.3561293368256040        613145330.21857238     
   6.5834647028763557E-002   312.01285957109343        3.8913278306189119       0.88015602313720198        4.7714838537561137        646965980.65990949     
   6.6574362163918210E-002   287.63545653193233        3.5873004036247136       0.91235194420118093        4.4996523478258945        658337446.67458403     
   6.7314077299072850E-002   282.48358613698895        3.5230478703312360       0.82824086799486285        4.3512887383260992        629030444.67065477     
   6.8053792434227503E-002   306.12030726027666        3.8178377416784124       0.84866186070394556        4.6664996023823582        636802131.49049366     
   6.8793507569382156E-002   299.15537702487387        3.7309732871152304       0.75204336986863007        4.4830166569838603        603108791.30813086     
   6.9533222704536796E-002   291.93169720147557        3.6408817877619311       0.84258660603052882        4.4834683937924602        635652234.12582862     
   7.0272937839691449E-002   293.82695955775887        3.6645189133710088       0.94702616522598349        4.6115450785969925        669805044.32875729     
   7.1012652974846102E-002   289.95399305139915        3.6162164736126932       0.82448767057168715        4.4407041441843802        626115274.79095995     
   7.1752368110000755E-002   316.45386769044489        3.9467147095911210       0.84545388985604197        4.7921685994471632        632969343.36747324     
   7.2492083245155395E-002   297.49328904817492        3.7102442402113414       0.75193687354391381        4.4621811137552552        600580199.18342257     
   7.3231798380310048E-002   278.86233865245117        3.4778847923173637       0.75020542338279450        4.2280902157001581        599771351.14958894     
   7.3971513515464701E-002   309.15701492642506        3.8557106199661249       0.68612126685583574        4.5418318868219609        575105871.58215022     
